Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
anjaane,mohnish bahl beena banerjee farida jalal anupam kher kiran kumar vivek mushran,drama,0.0,0.0,mohnish bahl beena banerjee farida jalal anupam kher kiran kumar vivek mushran drama
refugee,jackie shroff sunil shetty abhishek bachchan kareena kapoor reena roy,drama music romance,5.833,15.0,jackie shroff sunil shetty abhishek bachchan kareena kapoor reena roy drama music romance
kya kehna,preity zinta saif ali khan chandrachur singh anupam kher farida jalal rajeev verma deven verma mamik singh rita bhaduri navneet nishan reema lagoo,drama romance,5.667,19.0,preity zinta saif ali khan chandrachur singh anupam kher farida jalal rajeev verma deven verma mamik singh rita bhaduri navneet nishan reema lagoo drama romance
beti no.1,rakesh bedi laxmikant berde birbal prem chopra avtar gill govinda aruna irani mohan joshi satyendra kapoor razak khan johnny lever guddi maruti ram mohan rambha,comedy drama family romance,3.5,4.0,rakesh bedi laxmikant berde birbal prem chopra avtar gill govinda aruna irani mohan joshi satyendra kapoor razak khan johnny lever guddi maruti ram mohan rambha comedy drama family romance
bichhoo,bobby deol rani mukerji ashish vidyarthi farida jalal mohan joshi mahavir shah sachin khedekar malaika arora,action crime thriller,4.857,14.0,bobby deol rani mukerji ashish vidyarthi farida jalal mohan joshi mahavir shah sachin khedekar malaika arora action crime thriller
baaghi,sanjay dutt manisha koirala aditya pancholi inder kumar tina sen mohan joshi gulshan grover shivaji satam sanjay narvekar mahesh anand shama deshpande tej sapru ankush mohite uday tikekar,action thriller romance adventure,6.376,125.0,sanjay dutt manisha koirala aditya pancholi inder kumar tina sen mohan joshi gulshan grover shivaji satam sanjay narvekar mahesh anand shama deshpande tej sapru ankush mohite uday tikekar action thriller romance adventure
bulandi,anil kapoor rekha raveena tandon rajinikanth shakti kapoor aruna irani ranjeet harish paresh rawal sadashiv amrapurkar,drama,6.0,5.0,anil kapoor rekha raveena tandon rajinikanth shakti kapoor aruna irani ranjeet harish paresh rawal sadashiv amrapurkar drama
billa no. 786,mithun chakraborty gajendra chouhan siddharth dhawan adi irani mohan joshi kavita kader khan anil nagrath harish patel shiva rindani tej sapru rutika singh,,0.0,0.0,mithun chakraborty gajendra chouhan siddharth dhawan adi irani mohan joshi kavita kader khan anil nagrath harish patel shiva rindani tej sapru rutika singh 
bhai thakur,dharmendra siddique durrani dinesh hingoo junior jagdeep shakti kapoor roma navani amit pachori shiva rindani pooja roy sapna joginder shelly gurbachan singh,drama,0.0,0.0,dharmendra siddique durrani dinesh hingoo junior jagdeep shakti kapoor roma navani amit pachori shiva rindani pooja roy sapna joginder shelly gurbachan singh drama
bawandar,nandita das raghuvir yadav deepti naval rahul khanna laila rouass govind namdeo ishrat ali yashpal sharma lalit tiwari anupam shyam ashok banthia shri vallabh vyas ravi jhankal mohan bhandari,,6.0,3.0,nandita das raghuvir yadav deepti naval rahul khanna laila rouass govind namdeo ishrat ali yashpal sharma lalit tiwari anupam shyam ashok banthia shri vallabh vyas ravi jhankal mohan bhandari 
astitva,tabu sachin khedekar mohnish bahl smita jaykar ravindra mankani sunil barve resham seth sandeep mehta kishore nandlaskar sandeep padiyar santosh manjrekhar namrata shirodkar,,0.0,0.0,tabu sachin khedekar mohnish bahl smita jaykar ravindra mankani sunil barve resham seth sandeep mehta kishore nandlaskar sandeep padiyar santosh manjrekhar namrata shirodkar 
champion,sunny deol manisha koirala rahul dev abhishek sharma kaivalya chheda kashmira shah,drama,6.6,87.0,sunny deol manisha koirala rahul dev abhishek sharma kaivalya chheda kashmira shah drama
deewane,ajay devgn urmila matondkar mahima chaudhry paresh rawal gulshan grover shivaji satam,,5.2,5.0,ajay devgn urmila matondkar mahima chaudhry paresh rawal gulshan grover shivaji satam 
dhai akshar prem ke,abhishek bachchan aishwarya rai bachchan amrish puri anupam kher shakti kapoor sushma seth harish patel dalip tahil nina kulkarni tanvi azmi himani shivpuri supriya karnik inder sudan rishikesh pandey,n a,0.0,0.0,abhishek bachchan aishwarya rai bachchan amrish puri anupam kher shakti kapoor sushma seth harish patel dalip tahil nina kulkarni tanvi azmi himani shivpuri supriya karnik inder sudan rishikesh pandey n a
gang,jackie shroff nana patekar kumar gaurav javed jaffrey juhi chawla shagufta ali mukesh khanna gulshan grover tinnu anand imtiaz khan zahaan khan deepak shirke ekta sohini dalip tahil,drama action crime,5.0,2.0,jackie shroff nana patekar kumar gaurav javed jaffrey juhi chawla shagufta ali mukesh khanna gulshan grover tinnu anand imtiaz khan zahaan khan deepak shirke ekta sohini dalip tahil drama action crime
ghaath,manoj bajpayee tabu om puri anupam kher sheeba raveena tandon arshad warsi mukesh tiwari irrfan khan raju kher johnny lever vishwajeet pradhan makrand deshpande raju mavani,thriller crime drama,0.0,0.0,manoj bajpayee tabu om puri anupam kher sheeba raveena tandon arshad warsi mukesh tiwari irrfan khan raju kher johnny lever vishwajeet pradhan makrand deshpande raju mavani thriller crime drama
hadh kar di aapne,govinda rani mukerji johnny lever paresh rawal satish kaushik tinnu anand avtar gill viju khote bharat kapoor navneet nishan tanaaz currim irani helen brodie smita jaykar bobby poonia,romance comedy,4.905,21.0,govinda rani mukerji johnny lever paresh rawal satish kaushik tinnu anand avtar gill viju khote bharat kapoor navneet nishan tanaaz currim irani helen brodie smita jaykar bobby poonia romance comedy
har dil jo pyar karega,salman khan preity zinta rani mukerji shah rukh khan kamini kaushal paresh rawal shakti kapoor satish shah rajeev verma ajit vachani neeraj vora razak khan vinay pathak k d chandran,comedy drama,5.59,39.0,salman khan preity zinta rani mukerji shah rukh khan kamini kaushal paresh rawal shakti kapoor satish shah rajeev verma ajit vachani neeraj vora razak khan vinay pathak k d chandran comedy drama
hari-bhari,shabana azmi rajit kapoor rajeshwari sachdev surekha sikri nandita das,drama family,7.5,119.0,shabana azmi rajit kapoor rajeshwari sachdev surekha sikri nandita das drama family
hera pheri,akshay kumar sunil shetty paresh rawal tabu om puri gulshan grover kulbhushan kharbanda mukesh khanna asrani,comedy crime,6.965,242.0,akshay kumar sunil shetty paresh rawal tabu om puri gulshan grover kulbhushan kharbanda mukesh khanna asrani comedy crime
hamara dil aapke paas hai,anil kapoor aishwarya rai bachchan sonali bendre puru rajkumar anupam kher satish kaushik mukesh rishi jaspal bhatti razak khan himani shivpuri smita jaykar tanaaz currim irani shashi sharma upasna singh,drama romance,5.708,12.0,anil kapoor aishwarya rai bachchan sonali bendre puru rajkumar anupam kher satish kaushik mukesh rishi jaspal bhatti razak khan himani shivpuri smita jaykar tanaaz currim irani shashi sharma upasna singh drama romance
hum to mohabbat karega,karisma kapoor bobby deol rohit roy,romance thriller,3.5,2.0,karisma kapoor bobby deol rohit roy romance thriller
hey ram,kamal haasan shah rukh khan rani mukerji hema malini girish karnad naseeruddin shah om puri vikram gokhale saurabh shukla nassar abbas atul kulkarni showkar janaki iravati harshe,history drama crime,6.8,47.0,kamal haasan shah rukh khan rani mukerji hema malini girish karnad naseeruddin shah om puri vikram gokhale saurabh shukla nassar abbas atul kulkarni showkar janaki iravati harshe history drama crime
dil pe mat le yaar!!,manoj bajpayee tabu saurabh shukla aditya srivastava divya jagdale kishore kadam kashmira shah harsh chhaya prithvi zutshi vijay raj abhay bhargav manav kaushik manoj mishra radheshavam giri,comedy drama crime,0.0,0.0,manoj bajpayee tabu saurabh shukla aditya srivastava divya jagdale kishore kadam kashmira shah harsh chhaya prithvi zutshi vijay raj abhay bhargav manav kaushik manoj mishra radheshavam giri comedy drama crime
chal mere bhai,sanjay dutt salman khan karisma kapoor dalip tahil sushma seth shakti kapoor nagma sonali bendre twinkle khanna ravi baswani anil dhawan dinesh anand birbal divya palat,romance comedy,5.2,23.0,sanjay dutt salman khan karisma kapoor dalip tahil sushma seth shakti kapoor nagma sonali bendre twinkle khanna ravi baswani anil dhawan dinesh anand birbal divya palat romance comedy
gaja gamini,madhuri dixit shabana azmi naseeruddin shah shilpa shirodkar inder kumar tej sapru farida jalal mohan agashe ashish vidyarthi shah rukh khan kalpana pandit raisa husain ali hassan turain rashida siddiqui,drama fantasy,6.7,6.0,madhuri dixit shabana azmi naseeruddin shah shilpa shirodkar inder kumar tej sapru farida jalal mohan agashe ashish vidyarthi shah rukh khan kalpana pandit raisa husain ali hassan turain rashida siddiqui drama fantasy
jallad no. 1,ishrat ali dharmendra shakti kapoor razak khan kiran kumar anil nagrath rami reddy,,0.0,0.0,ishrat ali dharmendra shakti kapoor razak khan kiran kumar anil nagrath rami reddy 
jis desh mein ganga rehta hain,govinda sonali bendre rinke khanna milind gunaji supriya karnik shivaji satam reema lagoo shakti kapoor himani shivpuri ankush chaudhari anand abhyankar kishore nandlaskar nandu madhav ramdas jadhav,comedy drama family,5.563,16.0,govinda sonali bendre rinke khanna milind gunaji supriya karnik shivaji satam reema lagoo shakti kapoor himani shivpuri ankush chaudhari anand abhyankar kishore nandlaskar nandu madhav ramdas jadhav comedy drama family
jung,sanjay dutt jackie shroff aditya pancholi raveena tandon shilpa shetty kundra saurabh shukla neeraj vora jash trivedi sanjay mishra sachin khedekar navin nischol homi wadia kamala malik archana kapoor,drama action crime,7.0,2.0,sanjay dutt jackie shroff aditya pancholi raveena tandon shilpa shetty kundra saurabh shukla neeraj vora jash trivedi sanjay mishra sachin khedekar navin nischol homi wadia kamala malik archana kapoor drama action crime
jungle,sunil shetty fardeen khan urmila matondkar sushant singh kashmira shah rajpal yadav raju kher himanshu malik avtar gill makrand deshpande manmeer singh vijay raaz swati chitnis anil yadav,adventure drama thriller,6.61,1881.0,sunil shetty fardeen khan urmila matondkar sushant singh kashmira shah rajpal yadav raju kher himanshu malik avtar gill makrand deshpande manmeer singh vijay raaz swati chitnis anil yadav adventure drama thriller
kahin pyaar na ho jaaye,jackie shroff salman khan rani mukerji raveena tandon inder kumar pooja batra mohnish bahl shakti kapoor kashmira shah reema lagoo jagdeep jeetu arora baby gazala,romance family comedy,5.45,20.0,jackie shroff salman khan rani mukerji raveena tandon inder kumar pooja batra mohnish bahl shakti kapoor kashmira shah reema lagoo jagdeep jeetu arora baby gazala romance family comedy
joru ka ghulam,govinda twinkle khanna kader khan ashok saraf ashish vidyarthi ali asgar johnny lever razak khan sonu sagar rushika reikhi rajshree solanki ghanshyam rohera moses rakhi sawant,,5.917,12.0,govinda twinkle khanna kader khan ashok saraf ashish vidyarthi ali asgar johnny lever razak khan sonu sagar rushika reikhi rajshree solanki ghanshyam rohera moses rakhi sawant 
khauff,sanjay dutt manisha koirala sharad s kapoor simran mukesh khanna suresh oberoi tinnu anand jaspal bhatti farida jalal parmeet sethi navin nischol beena banerjee ishrat ali achyut potdar,action thriller,4.4,5.0,sanjay dutt manisha koirala sharad s kapoor simran mukesh khanna suresh oberoi tinnu anand jaspal bhatti farida jalal parmeet sethi navin nischol beena banerjee ishrat ali achyut potdar action thriller
khiladi 420,akshay kumar mahima chaudhry antara mali sudhanshu pandey mukesh rishi gulshan grover sayaji shinde alok nath dilip joshi razak khan viju khote subbiraj dolly bindra lekhni desai,thriller comedy crime,4.857,14.0,akshay kumar mahima chaudhry antara mali sudhanshu pandey mukesh rishi gulshan grover sayaji shinde alok nath dilip joshi razak khan viju khote subbiraj dolly bindra lekhni desai thriller comedy crime
krodh,sunil shetty johnny lever rambha apoorva agnihotri kader khan sakshi shivanand mohan joshi harish patel anjana mumtaz gulshan himani shivpuri subhash brijesh tiwari,,2.333,3.0,sunil shetty johnny lever rambha apoorva agnihotri kader khan sakshi shivanand mohan joshi harish patel anjana mumtaz gulshan himani shivpuri subhash brijesh tiwari 
kurukshetra,sanjay dutt mahima chaudhry om puri shivaji satam mukesh rishi sayaji shinde mahesh anand pramod moutho radika rana rakhi sawant salil ankola suman ranganath kashmira shah sukhwinder singh,action crime drama,6.375,8.0,sanjay dutt mahima chaudhry om puri shivaji satam mukesh rishi sayaji shinde mahesh anand pramod moutho radika rana rakhi sawant salil ankola suman ranganath kashmira shah sukhwinder singh action crime drama
pukar,anil kapoor madhuri dixit namrata shirodkar om puri rohini hattangadi farida jalal shivaji satam danny denzongpa,drama action,4.875,4.0,anil kapoor madhuri dixit namrata shirodkar om puri rohini hattangadi farida jalal shivaji satam danny denzongpa drama action
mela,aamir khan twinkle khanna faisal khan johnny lever navneet nishan veeru krishnan asrani tiku talsania archana puran singh tanvi azmi ayub khan omkar kapoor parmeet sethi kulbhushan kharbanda,action adventure comedy drama romance,4.75,29.0,aamir khan twinkle khanna faisal khan johnny lever navneet nishan veeru krishnan asrani tiku talsania archana puran singh tanvi azmi ayub khan omkar kapoor parmeet sethi kulbhushan kharbanda action adventure comedy drama romance
phir bhi dil hai hindustani,shah rukh khan juhi chawla johnny lever paresh rawal haidar ali smita jaykar nina kulkarni,romance comedy crime,6.647,78.0,shah rukh khan juhi chawla johnny lever paresh rawal haidar ali smita jaykar nina kulkarni romance comedy crime
raja ko rani se pyar ho gaya,arvind swamy manisha koirala dilip dhawan dina pathak goga kapoor rakesh bedi rajendra gupta shashi kiran aditya mazurndar santosh gupta tanvi azmi shahbaaz khan kunickaa sadanand nawab shah,comedy romance,0.0,0.0,arvind swamy manisha koirala dilip dhawan dina pathak goga kapoor rakesh bedi rajendra gupta shashi kiran aditya mazurndar santosh gupta tanvi azmi shahbaaz khan kunickaa sadanand nawab shah comedy romance
raju chacha,rishi kapoor ajay devgn kajol tiku talsania smita jaykar harsh lunia kinshuk vaidya sakshi sem govind namdeo pramod moutho mayur verma usha bachani kaivalya chheda johnny lever,action comedy family,5.9,18.0,rishi kapoor ajay devgn kajol tiku talsania smita jaykar harsh lunia kinshuk vaidya sakshi sem govind namdeo pramod moutho mayur verma usha bachani kaivalya chheda johnny lever action comedy family
nidaan,shivaji satam reema lagoo nisha bains sunil barve sanjay dutt mohan joshi shagufta ali sunil shende shama deshpande dilip prabhavalkar,drama romance,7.2,24.0,shivaji satam reema lagoo nisha bains sunil barve sanjay dutt mohan joshi shagufta ali sunil shende shama deshpande dilip prabhavalkar drama romance
shikari,govinda tabu karisma kapoor shweta menon nirmal pandey sushma seth kiran kumar johnny lever rana jung bahadur vishnu sharma beena banerjee deep dhillon razak khan,action drama,5.583,6.0,govinda tabu karisma kapoor shweta menon nirmal pandey sushma seth kiran kumar johnny lever rana jung bahadur vishnu sharma beena banerjee deep dhillon razak khan action drama
