Title,Vote_Average,Vote_Count,Weighted_Average
krodhi,6.5,2.0,4.75811261402957
khuda kasam,0.0,0.0,4.371026528258363
kudrat,4.3,3.0,4.353269896193772
laawaris,6.533,15.0,5.7222599480968865
laparwah,0.0,0.0,4.371026528258363
love story,6.8,666.0,6.767613687043445
maan gaye ustaad,0.0,0.0,4.371026528258363
kranti,6.0,4.0,4.872249134948097
main aur mera haathi,0.0,0.0,4.371026528258363
plot no. 5,5.9,36.0,5.5942053056516725
nakhuda,0.0,0.0,4.371026528258363
meri aawaz suno,6.333,3.0,4.861519896193772
naseeb,3.8,4.0,4.195326058025021
naram garam,6.214,7.0,5.177327422145329
kahani ek chor ki,0.0,0.0,4.371026528258363
pyaasa sawan,6.0,1.0,4.533923875432526
raaz,6.0,1.0,4.533923875432526
professor pyarelal,6.0,1.0,4.533923875432526
prem geet,10.0,2.0,5.394476250393206
sadgati,6.222,9.0,5.296513264129182
rocky,7.788,7636.0,7.783977402060737
waqt ki deewar,0.0,0.0,4.371026528258363
sansani: the sensation,0.0,0.0,4.371026528258363
sahhas,0.0,0.0,4.371026528258363
shakka,5.0,1.0,4.4339238754325265
tajurba,6.0,1.0,4.533923875432526
umrao jaan,8.304,22.0,7.162168992075009
wardat,0.0,0.0,4.371026528258363
yaarana,6.545,11.0,5.5667119377162635
silsila,6.25,12.0,5.44472565496787
aap to aise na the,0.0,0.0,4.371026528258363
aanchal,6.0,1.0,4.533923875432526
zamane ko dikhana hai,0.0,0.0,4.371026528258363
aap ke deewane,4.5,2.0,4.394476250393206
aasha,6.636,11.0,5.616761937716263
abdullah,10.0,2.0,5.394476250393206
albert pinto ko gussa kyoon aata hai,5.5,6.0,4.822615916955018
aakrosh,7.0,24.0,6.283007234979554
adventures of ali-baba and the forty thieves,6.286,14.0,5.536662554535881
arising from the surface,5.9,7.0,5.03995242214533
arising from the surface,5.9,7.0,5.03995242214533
apne paraye,0.0,0.0,4.371026528258363
be-reham,7.0,1.0,4.633923875432527
bandish,4.7,3.0,4.453269896193772
bombay 405 miles,0.0,0.0,4.371026528258363
chambal ki kasam,0.0,0.0,4.371026528258363
choron ki baaraat,0.0,0.0,4.371026528258363
chunaoti,5.0,1.0,4.4339238754325265
dhan daulat,5.0,1.0,4.4339238754325265
do aur do paanch,7.111,9.0,5.741013264129181
do premee,0.0,0.0,4.371026528258363
dostana,6.2,149.0,6.095817966799528
ek baar kaho,0.0,0.0,4.371026528258363
gehrayee,7.1,6.0,5.462615916955017
garam khoon,5.0,1.0,4.4339238754325265
guest house,5.5,62.0,5.356890686680638
hum paanch,6.938,8.0,5.579014044372074
jal mahal,0.0,0.0,4.371026528258363
insaf ka tarazu,7.0,3.0,5.028269896193772
jazbaat,0.0,0.0,4.371026528258363
judaai,5.0,2.0,4.485385341302297
jwalamukhi,10.0,1.0,4.9339238754325265
karz,3.0,1.0,4.233923875432526
kali ghata,0.0,0.0,4.371026528258363
jyoti bane jwala,5.0,51.0,4.905653979238754
khanjar,0.0,0.0,4.371026528258363
khubsoorat,6.25,12.0,5.44472565496787
neeyat,0.0,0.0,4.371026528258363
lootmaar,5.5,2.0,4.576294432211387
man pasand,0.0,0.0,4.371026528258363
nishana,0.0,0.0,4.371026528258363
patita,6.0,1.0,4.533923875432526
khwab,0.0,0.0,4.371026528258363
kismet,5.0,13.0,4.742692670651149
pyaara dushman,0.0,0.0,4.371026528258363
payal ki jhankaar,5.0,2.0,4.485385341302297
qurbani,7.091,11.0,5.8670119377162635
phir wahi raat,7.0,1.0,4.633923875432527
ram balram,5.0,7.0,4.646202422145329
red rose,4.8,4.0,4.503018365717328
saboot,4.5,2.0,4.394476250393206
sitara,2.0,1.0,4.133923875432527
sparsh,0.0,0.0,4.371026528258363
shaan,4.4,57.0,4.396049072035232
sau din saas ke,0.0,0.0,4.371026528258363
the burning train,6.4,15.0,5.639134948096886
takkar,4.2,4.0,4.3184029811019435
taxi chor,5.4,23.0,5.110601211072664
the naxalites,0.0,0.0,4.371026528258363
thodisi bewafaii,4.0,1.0,4.333923875432527
unees-bees,0.0,0.0,4.371026528258363
yari dushmani,0.0,0.0,4.371026528258363
aakhri kasam,6.3,11.0,5.431961937716263
aatish,5.95,10.0,5.202065197596067
ahinsa,0.0,0.0,4.371026528258363
ahsaas,0.0,0.0,4.371026528258363
amar deep,0.0,0.0,4.371026528258363
aur kaun?,0.0,0.0,4.371026528258363
bagula bhagat,6.5,16.0,5.73356955017301
baton baton mein,6.111,9.0,5.241013264129181
bhayaanak,0.0,0.0,4.371026528258363
dhongee,0.0,0.0,4.371026528258363
bin phere hum tere,0.0,0.0,4.371026528258363
dada,0.0,0.0,4.371026528258363
dil kaa heera,0.0,0.0,4.371026528258363
do ladke dono kadke,7.5,2.0,4.939930795847752
do shikaari,0.0,0.0,4.371026528258363
dooriyaan,0.0,0.0,4.371026528258363
duniya meri jeb mein,6.0,1.0,4.533923875432526
gautam govinda,0.0,0.0,4.371026528258363
allauddinum albhutha vilakkum,6.5,3.0,4.903269896193772
gol maal,7.36,68.0,7.010639464341887
gopal krishna,0.0,0.0,4.371026528258363
the great gambler,4.688,8.0,4.520190514960309
griha pravesh,1.0,1.0,4.033923875432526
hamare tumhare,0.0,0.0,4.371026528258363
har har gange,0.0,0.0,4.371026528258363
heera-moti,0.0,0.0,4.371026528258363
hum tere aashiq hain,0.0,0.0,4.371026528258363
jaan-e-bahaar,0.0,0.0,4.371026528258363
jaani dushman,6.5,6.0,5.222615916955018
janta hawaldar,5.5,2.0,4.576294432211387
jeena yahan,0.0,0.0,4.371026528258363
jhoota kahin ka,5.5,2.0,4.576294432211387
jurmana,10.0,1.0,4.9339238754325265
kaala patthar,7.222,9.0,5.796513264129182
kartavya,7.0,6.0,5.422615916955018
khandaan,0.0,0.0,4.371026528258363
lahu ke do rang,5.3,5.0,4.70280276816609
lok parlok,4.0,1.0,4.333923875432527
maan apmaan,0.0,0.0,4.371026528258363
magroor,7.4,14.0,6.214749511057621
manzil,4.5,2.0,4.394476250393206
meera,5.8,2.0,4.630839886756842
meri biwi ki shaadi,0.0,0.0,4.371026528258363
mr. natwarlal,6.286,7.0,5.208827422145329
muqabla,1.5,2.0,3.8490217049386604
nagin aur suhagin,0.0,0.0,4.371026528258363
nauker,6.333,3.0,4.861519896193772
noorie,6.5,4.0,5.026095288794251
prem bandhan,0.0,0.0,4.371026528258363
prem vivah,6.0,32.0,5.642420457422568
raadha aur seeta,0.0,0.0,4.371026528258363
ratnadeep,0.0,0.0,4.371026528258363
saanch ko aanch nahin,0.0,0.0,4.371026528258363
salaam memsaab,0.0,0.0,4.371026528258363
sampark,0.0,0.0,4.371026528258363
sargam,4.625,4.0,4.449172211871174
sarkari mehmaan,0.0,0.0,4.371026528258363
sawan ko aane do,9.75,2.0,5.349021704938661
shaayad,0.0,0.0,4.371026528258363
shikshaa,0.0,0.0,4.371026528258363
shodh,0.0,0.0,4.371026528258363
solva sawan,0.0,0.0,4.371026528258363
suhaag,5.3,10.0,4.859959934438172
sunayana,0.0,0.0,4.371026528258363
surakksha,6.0,1.0,4.533923875432526
taraana,5.0,1.0,4.4339238754325265
tere pyar mein,0.0,0.0,4.371026528258363
aahuti,5.0,1.0,4.4339238754325265
aakhri daku,5.7,26.0,5.358263964409294
amar shakti,7.5,2.0,4.939930795847752
anjane mein,0.0,0.0,4.371026528258363
ankhiyon ke jharokhon se,0.0,0.0,4.371026528258363
arvind desai ki ajeeb dastaan,4.8,6.0,4.542615916955017
apna khoon,0.0,0.0,4.371026528258363
atithee,0.0,0.0,4.371026528258363
azaad,6.7,3.0,4.953269896193772
badalte rishtey,0.0,0.0,4.371026528258363
besharam,5.0,1.0,4.4339238754325265
bhola bhala,0.0,0.0,4.371026528258363
chakravyuha,7.3,3.0,5.103269896193772
chor ho to aisa,0.0,0.0,4.371026528258363
chor ke ghar chor,0.0,0.0,4.371026528258363
college girl,1.0,2.0,3.7581126140295695
do musafir,10.0,1.0,4.9339238754325265
des pardes,0.0,0.0,4.371026528258363
damaad,0.0,0.0,4.371026528258363
daaku aur jawan,0.0,0.0,4.371026528258363
devata,6.0,1.0,4.533923875432526
dillagi,5.0,1.0,4.4339238754325265
don,8.2,4.0,5.549172211871174
gaman,7.1,10.0,5.807328355490803
dil se mile dil,4.3,20.0,4.322042715666388
hullabaloo over georgie and bonnie's pictures,5.3,5.0,4.70280276816609
ganga ki saugandh,0.0,0.0,4.371026528258363
heeralaal pannalal,0.0,0.0,4.371026528258363
ghar,0.0,0.0,4.371026528258363
karmayogi,5.0,1.0,4.4339238754325265
kasme vaade,6.611,9.0,5.491013264129181
khatta meetha,5.7,56.0,5.515988288528081
khoon ka badla khoon,5.9,14.0,5.301706032796751
khoon ki pukaar,10.0,1.0,4.9339238754325265
main tulsi tere aangan ki,7.5,2.0,4.939930795847752
kondura,7.4,65.0,7.031611334517909
mera rakshak,0.0,0.0,4.371026528258363
muqaddar ka sikandar,6.22,25.0,5.730565845715449
nasbandi,0.0,0.0,4.371026528258363
naya daur,7.5,2.0,4.939930795847752
phaansi,6.0,1.0,4.533923875432526
phool khile hain gulshan gulshan,4.0,1.0,4.333923875432527
phandebaaz,10.0,1.0,4.9339238754325265
ram kasam,5.0,1.0,4.4339238754325265
saajan bina suhagan,5.0,1.0,4.4339238754325265
safed haathi,6.0,1.0,4.533923875432526
shalimar,0.0,0.0,4.371026528258363
sone ka dil lohe ke haath,6.0,1.0,4.533923875432526
toote khilone,0.0,0.0,4.371026528258363
swarg narak,1.0,1.0,4.033923875432526
trishna,5.9,48.0,5.658583136040795
aadmi sadak ka,4.0,1.0,4.333923875432527
tumhare liye,0.0,0.0,4.371026528258363
vishwanath,6.0,3.0,4.778269896193772
aakhri goli,5.0,24.0,4.828461780434099
aafat,4.0,1.0,4.333923875432527
satyam shivam sundaram,7.0,10.0,5.754696776543435
aaina,7.3,3.0,5.103269896193772
aap ki khatir,5.0,12.0,4.730439940682156
aashiq hoon baharon ka,3.0,1.0,4.233923875432526
adalat,6.5,2.0,4.75811261402957
abhi to jee lein,4.0,18.0,4.123675509419455
ab kya hoga,4.0,1.0,4.333923875432527
adha din aadhi raat,0.0,0.0,4.371026528258363
agar... if,0.0,0.0,4.371026528258363
agent vinod,5.55,60.0,5.39622085151196
alaap,0.0,0.0,4.371026528258363
amaanat,5.5,1.0,4.483923875432526
alibaba marjinaa,0.0,0.0,4.371026528258363
anand ashram,0.0,0.0,4.371026528258363
anurodh,5.0,1.0,4.4339238754325265
apnapan,5.0,1.0,4.4339238754325265
chaani,0.0,0.0,4.371026528258363
chacha bhatija,5.5,2.0,4.576294432211387
chakkar pe chakkar,0.0,0.0,4.371026528258363
chala murari hero banne,0.0,0.0,4.371026528258363
chalta purza,7.5,2.0,4.939930795847752
chandi sona,0.0,0.0,4.371026528258363
charandas,0.0,0.0,4.371026528258363
chhailla babu,6.0,1.0,4.533923875432526
chor sipahee,10.0,1.0,4.9339238754325265
daku aur mahatma,0.0,0.0,4.371026528258363
darling darling,5.3,62.0,5.182242799356693
dharam veer,7.375,8.0,5.784661103195604
dildaar,5.0,1.0,4.4339238754325265
do sholay,10.0,1.0,4.9339238754325265
doosra aadmi,10.0,2.0,5.394476250393206
amar akbar anthony,6.848,66.0,6.550763183391004
bhumika,6.4,16.0,5.669569550173011
ek hi raasta,4.5,5.0,4.417088482451804
dulhan wahi jo piya man bhaye,0.0,0.0,4.371026528258363
dream girl,8.231,508.0,8.16380510397355
farishta ya qatil,0.0,0.0,4.371026528258363
haiwan,0.0,0.0,4.371026528258363
gharaonda,6.4,5.0,5.095659911023233
hatyara,0.0,0.0,4.371026528258363
hira aur patthar,0.0,0.0,4.371026528258363
hum kisise kum naheen,6.75,6.0,5.322615916955018
immaan dharam,5.0,1.0,4.4339238754325265
inkaar,5.4,21.0,5.091307958477509
jadu tona,6.0,1.0,4.533923875432526
jallian wala bagh,0.0,0.0,4.371026528258363
jay vejay,0.0,0.0,4.371026528258363
kachcha chor,0.0,0.0,4.371026528258363
kalabaaz,0.0,0.0,4.371026528258363
karm,9.0,1.0,4.833923875432527
kasum khoon ki,5.0,1.0,4.4339238754325265
khoon pasina,7.0,1.0,4.633923875432527
khel khilari ka,6.0,1.0,4.533923875432526
kinara,6.0,1.0,4.533923875432526
kissa kursi ka,0.0,0.0,4.371026528258363
kitaab,5.7,3.0,4.703269896193772
kotwal saab,0.0,0.0,4.371026528258363
maha badmaash,5.0,1.0,4.4339238754325265
mama bhanja,0.0,0.0,4.371026528258363
mukti,0.0,0.0,4.371026528258363
paapi,7.5,2.0,4.939930795847752
paheli,6.256,89.0,6.082890191370666
palkon ki chhaon mein,0.0,0.0,4.371026528258363
pandit aur pathan,6.7,17.0,5.893816875166356
parvarish,6.6,5.0,5.167088482451804
safed jhooth,9.5,1.0,4.883923875432527
priyatama,0.0,0.0,4.371026528258363
manmadha leelai,1.0,1.0,4.033923875432526
ram bharose,0.0,0.0,4.371026528258363
the chess players,7.12,46.0,6.670167977351368
saheb bahadur,0.0,0.0,4.371026528258363
shankar hussain,0.0,0.0,4.371026528258363
taxi taxie,8.066,934.0,8.030735141839157
shirdi ke sai baba,3.0,1.0,4.233923875432526
tyaag,0.0,0.0,4.371026528258363
yaaron ka yaar,0.0,0.0,4.371026528258363
yehi hai zindagi,6.0,1.0,4.533923875432526
aaj ka mahaatma,3.5,29.0,3.70629575669277
aaj ka ye ghar,4.5,16.0,4.453569550173011
aap beati,5.0,1.0,4.4339238754325265
arjun pandit,5.5,8.0,4.902308162019133
bairaag,10.0,2.0,5.394476250393206
bajrangbali,4.0,1.0,4.333923875432527
swami,6.5,5.0,5.131374196737519
balika badhu,9.0,2.0,5.212658068575024
barood,7.0,6.0,5.422615916955018
bhala manus,0.0,0.0,4.371026528258363
bhanwar,10.0,1.0,4.9339238754325265
chalte chalte,6.309,94.0,6.139662512177916
bullet,4.305,100.0,4.3104517316910576
bundal baaz,0.0,0.0,4.371026528258363
charas,4.0,1.0,4.333923875432527
chhoti si baat,7.265,17.0,6.2632399520894335
chitchor,5.5,2.0,4.576294432211387
deewaangee,0.0,0.0,4.371026528258363
do anjaane,6.0,4.0,4.872249134948097
dus numbri,4.5,2.0,4.394476250393206
ek se badhkar ek,0.0,0.0,4.371026528258363
ginny aur johnny,0.0,0.0,4.371026528258363
hera pheri,6.965,242.0,6.871988999021216
jaaneman,6.0,1.0,4.533923875432526
jeevan jyoti,0.0,0.0,4.371026528258363
kabeela,0.0,0.0,4.371026528258363
kabhie kabhie,7.743,527.0,7.686381042452099
kalicharan,6.0,3.0,4.778269896193772
khaan dost,0.0,0.0,4.371026528258363
lagaam,0.0,0.0,4.371026528258363
laila majnu,0.0,0.0,4.371026528258363
fakira,6.0,1.0,4.533923875432526
maa,4.0,4.0,4.256864519563482
maha chor,6.0,1.0,4.533923875432526
mazdoor zindabaad,6.9,7.0,5.47745242214533
mehbooba,4.5,2.0,4.394476250393206
manthan,0.0,0.0,4.371026528258363
naach uthe sansaar,5.0,1.0,4.4339238754325265
mrigayaa,7.0,145.0,6.846358693209905
nagin,6.375,8.0,5.314072867901486
nehle pe dehla,5.0,3.0,4.528269896193772
rakhi aur rifle,0.0,0.0,4.371026528258363
rangila ratan,6.1,32.0,5.720469237910372
sabse bada rupaiya,0.0,0.0,4.371026528258363
sajjo rani,0.0,0.0,4.371026528258363
shankar shambhu,5.0,1.0,4.4339238754325265
shaque,9.0,1.0,4.833923875432527
sharafat chod di maine,5.8,3.0,4.728269896193772
sita kalyanam,0.0,0.0,4.371026528258363
tapasya,0.0,0.0,4.371026528258363
udhar ka sindur,8.5,1.0,4.783923875432526
zindagi,0.0,0.0,4.371026528258363
aa jaa sanam,0.0,0.0,4.371026528258363
aakhri daao,0.0,0.0,4.371026528258363
aakraman,4.0,2.0,4.303567159484115
aandhi,6.6,6.0,5.262615916955017
anari,5.0,5.0,4.595659911023233
anokha,0.0,0.0,4.371026528258363
apne rang hazaar,0.0,0.0,4.371026528258363
apne dushman,6.0,1.0,4.533923875432526
andhera,0.0,0.0,4.371026528258363
balak aur janwar,4.8,5.0,4.524231339594662
chaitali,0.0,0.0,4.371026528258363
shankar dada,6.0,10.0,5.228380987069751
dafaa 302,0.0,0.0,4.371026528258363
dharmatma,5.5,2.0,4.576294432211387
chori mera kaam,5.375,4.0,4.679941442640405
chupke chupke,6.209,67.0,5.9913452467674375
deewaar,6.991,55.0,6.622566230536332
dharam karam,0.0,0.0,4.371026528258363
charandas chor,8.0,57.0,7.50513998112614
amanush,6.0,1.0,4.533923875432526
dhoti lota aur chowpatty,0.0,0.0,4.371026528258363
do jasoos,5.0,2.0,4.485385341302297
do jhoot,0.0,0.0,4.371026528258363
do thug,7.5,4.0,5.333787596486559
dulhan,6.0,1.0,4.533923875432526
ek mahal ho sapno ka,6.0,1.0,4.533923875432526
faraar,4.7,3.0,4.453269896193772
jaan hazir hai,6.7,8.0,5.467014044372074
himalay se ooncha,0.0,0.0,4.371026528258363
geet gaata chal,6.0,4.0,4.872249134948097
jaggu,4.1,7.0,4.252452422145328
jai santoshi maa,5.0,1.0,4.4339238754325265
julie,5.697,33.0,5.412862827483935
kaagaz ki nao,0.0,0.0,4.371026528258363
kaala sona,0.0,0.0,4.371026528258363
kahte hain mujhko raja,0.0,0.0,4.371026528258363
khel khel mein,0.0,0.0,4.371026528258363
lafange,0.0,0.0,4.371026528258363
khushboo,5.7,3.0,4.703269896193772
mausam,5.7,35.0,5.428164517143756
mazaaq,6.7,21.0,6.0013079584775095
mere sajna,7.4,5.0,5.45280276816609
mili,8.0,3.0,5.278269896193772
natak,7.0,1.0,4.633923875432527
nishant,6.0,3.0,4.778269896193772
ponga pandit,1.0,1.0,4.033923875432526
pratigya,0.0,0.0,4.371026528258363
rafoo chakkar,5.0,2.0,4.485385341302297
raftaar,0.0,0.0,4.371026528258363
rani aur lalpari,8.0,2.0,5.0308398867568425
saazish,9.75,2.0,5.349021704938661
salaakhen,6.4,5.0,5.095659911023233
prem kahani,6.185,130.0,6.067548480246944
sewak,0.0,0.0,4.371026528258363
sanyasi,0.0,0.0,4.371026528258363
sunehra sansar,0.0,0.0,4.371026528258363
uljhan,0.0,0.0,4.371026528258363
sholay,7.0,260.0,6.912041779755857
umar qaid,5.6,19.0,5.204972812654473
vardaan,0.0,0.0,4.371026528258363
vandana,8.0,2.0,5.0308398867568425
warrant,6.22,533.0,6.1892974884766145
zakhmee,0.0,0.0,4.371026528258363
zameer,0.0,0.0,4.371026528258363
zinda dil,0.0,0.0,4.371026528258363
zorro,6.6,143.0,6.4680213075942445
27 down,6.3,7.0,5.214952422145329
36 ghante,5.5,2.0,4.576294432211387
5 rifles,6.5,2.0,4.75811261402957
aap ki kasam,7.25,8.0,5.725837573783839
aarop,0.0,0.0,4.371026528258363
ajanabee,6.833,3.0,4.986519896193772
avishkaar,0.0,0.0,4.371026528258363
amir garib,5.0,1.0,4.4339238754325265
ankur,6.2,24.0,5.701189053161372
azad mohabbat,5.0,7.0,4.646202422145329
badhti ka naam dadhi,0.0,0.0,4.371026528258363
call girl,6.3,74.0,6.09083420185934
benaam,10.0,1.0,4.9339238754325265
bidaai,0.0,0.0,4.371026528258363
charitraheen,0.0,0.0,4.371026528258363
chhote sarkar,6.0,2.0,4.667203523120478
chor chor,7.0,118.0,6.813694793341144
chor machaye shor,6.0,4.0,4.872249134948097
chorus,0.0,0.0,4.371026528258363
chowkidar,0.0,0.0,4.371026528258363
dil diwana,6.0,2.0,4.667203523120478
doosri sita,0.0,0.0,4.371026528258363
dost,5.6,9.0,4.985513264129182
duniya ka mela,0.0,0.0,4.371026528258363
ek anek aur ekta,0.0,0.0,4.371026528258363
farebi,0.0,0.0,4.371026528258363
geetaa mera naam,6.0,1.0,4.533923875432526
goonj,0.0,0.0,4.371026528258363
haath ki safai,5.0,1.0,4.4339238754325265
hamrahi,0.0,0.0,4.371026528258363
hanuman vijay,0.0,0.0,4.371026528258363
hawas,3.4,7.0,3.946202422145329
humshakal,0.0,0.0,4.371026528258363
insaaniyat,0.0,0.0,4.371026528258363
international crook,6.0,1.0,4.533923875432526
ishk ishk ishk,0.0,0.0,4.371026528258363
jadu ka shankh,0.0,0.0,4.371026528258363
jeevan sangram,0.0,0.0,4.371026528258363
kasauti,3.333,3.0,4.111519896193772
khote sikkay,4.0,4.0,4.256864519563482
khoon ki keemat,0.0,0.0,4.371026528258363
kisan aur bhagwan,0.0,0.0,4.371026528258363
kora kagaz,4.0,2.0,4.303567159484115
kunwara baap,6.6,5.0,5.167088482451804
majboor,4.5,2.0,4.394476250393206
madhosh,3.0,3.0,4.028269896193772
manzilein aur bhi hain,0.0,0.0,4.371026528258363
mere saath chal,0.0,0.0,4.371026528258363
manoranjan,4.8,5.0,4.524231339594662
resham ki dori,6.0,1.0,4.533923875432526
naya din nai raat,6.5,2.0,4.75811261402957
phir kab milogi,0.0,0.0,4.371026528258363
pran jaye par vachan na jaye,0.0,0.0,4.371026528258363
pocket maar,0.0,0.0,4.371026528258363
rajnigandha,5.182,11.0,4.817061937716264
roti,6.75,4.0,5.103018365717328
roti kapda aur makaan,6.4,5.0,5.095659911023233
sagina,0.0,0.0,4.371026528258363
parinay,0.0,0.0,4.371026528258363
aaj ki taaza khabar,6.3,3.0,4.853269896193772
zehreela insaan,5.0,2.0,4.485385341302297
abhimaan,7.088,17.0,6.147509182858664
achanak,6.5,2.0,4.75811261402957
agni rekha,0.0,0.0,4.371026528258363
anokhi ada,0.0,0.0,4.371026528258363
anhonee,6.3,3.0,4.853269896193772
anamika,6.5,4.0,5.026095288794251
bada kabutar,0.0,0.0,4.371026528258363
banarasi babu,3.5,2.0,4.212658068575024
bandhe haath,10.0,1.0,4.9339238754325265
barkha bahar,4.7,6.0,4.502615916955018
blackmail,6.533,227.0,6.450551859128497
bobby,6.398,368.0,6.349610712876195
chhalia,0.0,0.0,4.371026528258363
aa gale lag jaa,7.25,4.0,5.256864519563482
do phool,6.0,1.0,4.533923875432526
dharma,0.0,0.0,4.371026528258363
chhupa rustam,0.0,0.0,4.371026528258363
dhamkee,0.0,0.0,4.371026528258363
daag,6.0,1.0,4.533923875432526
dhund,6.4,7.0,5.25870242214533
gehri chaal,3.0,1.0,4.233923875432526
duvidha,7.068,22.0,6.285007701752427
ek mutthi aasmaan,0.0,0.0,4.371026528258363
ek kunwari ek kunwara,10.0,1.0,4.9339238754325265
gaai aur gori,0.0,0.0,4.371026528258363
ek nari do roop,6.2,10.0,5.333644144964488
garm hava,6.6,8.0,5.419955220842662
ghulam begam badshah,0.0,0.0,4.371026528258363
jaise ko taisa,5.0,1.0,4.4339238754325265
jalte badan,0.0,0.0,4.371026528258363
joshila,6.0,1.0,4.533923875432526
jheel ke us paar,6.0,2.0,4.667203523120478
jwaar bhata,0.0,0.0,4.371026528258363
kahani hum sab ki,0.0,0.0,4.371026528258363
hanste zakhm,1.0,1.0,4.033923875432526
honeymoon,5.396,565.0,5.379928987376873
hindustan ki kasam,5.7,3.0,4.703269896193772
heera panna,4.0,3.0,4.278269896193772
insaaf,6.0,3.0,4.778269896193772
kahani kismat ki,5.5,2.0,4.576294432211387
kashmakash,0.0,0.0,4.371026528258363
keemat,0.0,0.0,4.371026528258363
jugnu,0.0,0.0,4.371026528258363
khoon khoon,6.272,46.0,5.960931613715005
loafer,4.167,3.0,4.320019896193772
manchali,6.0,3.0,4.778269896193772
mehmaan,0.0,0.0,4.371026528258363
mera desh mera dharam,0.0,0.0,4.371026528258363
nafrat,0.0,0.0,4.371026528258363
namak haraam,6.2,15.0,5.514134948096886
naya nasha,0.0,0.0,4.371026528258363
rickshawala,0.0,0.0,4.371026528258363
saudagar,5.8,4.0,4.810710673409636
shareef budmaash,4.5,2.0,4.394476250393206
yaadon ki baaraat,7.833,21.0,6.794407958477509
zanjeer,4.71,31.0,4.633730968858131
aan baan,0.0,0.0,4.371026528258363
aankh micholi,3.0,1.0,4.233923875432526
aankhon aankhon mein,7.0,1.0,4.633923875432527
amar prem,6.773,11.0,5.6921119377162634
anokhi pehchan,6.4,11.0,5.486961937716264
annadata,0.0,0.0,4.371026528258363
anokha daan,0.0,0.0,4.371026528258363
anokha milan,0.0,0.0,4.371026528258363
apna desh,3.5,2.0,4.212658068575024
anuraag,6.0,1.0,4.533923875432526
apradh,4.5,2.0,4.394476250393206
babul ki galiyaan,0.0,0.0,4.371026528258363
baharon phool barsao,0.0,0.0,4.371026528258363
bansi birju,6.0,1.0,4.533923875432526
bawarchi,6.8,15.0,5.889134948096886
be-imaan,0.0,0.0,4.371026528258363
bees saal pehle,6.0,17.0,5.436124567474049
bhai ho to aisa,3.0,2.0,4.121748977665933
bombay to goa,5.8,10.0,5.123117829175014
dastaan,3.5,2.0,4.212658068575024
dharkan,6.0,1.0,4.533923875432526
dil daulat duniya,6.0,1.0,4.533923875432526
dil ka raja,0.0,0.0,4.371026528258363
ek bar mooskura do,0.0,0.0,4.371026528258363
do gaz zameen ke neeche,3.5,2.0,4.212658068575024
do yaar,6.953,53.0,6.578197399263311
do chor,1.0,1.0,4.033923875432526
double cross,3.0,3.0,4.028269896193772
dushman,10.0,1.0,4.9339238754325265
ek adhuri kahani,7.7,11.0,6.201961937716264
ek bechara,0.0,0.0,4.371026528258363
ek hasina do diwane,0.0,0.0,4.371026528258363
ek khiladi bawan pattey,0.0,0.0,4.371026528258363
ek nazar,4.3,3.0,4.353269896193772
gaon hamara shaher tumhara,7.2,41.0,6.690784775086505
garam masala,5.8,81.0,5.657102652825836
gomti ke kinare,0.0,0.0,4.371026528258363
gora aur kala,5.0,2.0,4.485385341302297
haar jeet,0.0,0.0,4.371026528258363
do bachche dus haath,0.0,0.0,4.371026528258363
hari darshan,0.0,0.0,4.371026528258363
jangal mein mangal,6.0,1.0,4.533923875432526
janwar aur insaan,0.0,0.0,4.371026528258363
jawani diwani,5.0,3.0,4.528269896193772
joroo ka ghulam,7.0,1.0,4.633923875432527
lalkaar,10.0,1.0,4.9339238754325265
maalik,0.0,0.0,4.371026528258363
maya darpan,6.4,5.0,5.095659911023233
mere bhaiya,0.0,0.0,4.371026528258363
milap,4.0,1.0,4.333923875432527
mere jeevan saathi,7.0,3.0,5.028269896193772
mome ki gudiya,0.0,0.0,4.371026528258363
koshish,10.0,1.0,4.9339238754325265
pakeezah,6.696,23.0,6.042101211072664
parichay,0.0,0.0,4.371026528258363
piya ka ghar,7.0,253.0,6.909691750970707
pyaar diwana,6.6,5.0,5.167088482451804
raampur ka lakshman,4.0,1.0,4.333923875432527
raja jani,6.5,9.0,5.435513264129181
raaste kaa patthar,3.5,2.0,4.212658068575024
rakhi aur hathkadi,0.0,0.0,4.371026528258363
rani mera naam,0.0,0.0,4.371026528258363
rivaaj,0.0,0.0,4.371026528258363
roop tera mastana,6.0,0.0,4.371026528258363
sa-re-ga-ma-pa,0.0,0.0,4.371026528258363
sabse bada sukh,0.0,0.0,4.371026528258363
sazaa,0.0,0.0,4.371026528258363
samadhi,0.0,0.0,4.371026528258363
sanjog,6.0,2.0,4.667203523120478
seeta aur geeta,6.703,32.0,6.191103384251836
shaadi ke baad,0.0,0.0,4.371026528258363
shehzada,0.0,0.0,4.371026528258363
tangewala,0.0,0.0,4.371026528258363
victoria no. 203,5.5,4.0,4.718402981101944
yeh gulistan hamara,0.0,0.0,4.371026528258363
zameen aasmaan,0.0,0.0,4.371026528258363
subah-o-shaam,0.0,0.0,4.371026528258363
zindagi zindagi,7.6,333.0,7.515027013901536
zaroorat,0.0,0.0,4.371026528258363
shor,5.436,110.0,5.355455787851473
anand,0.0,0.0,4.371026528258363
aap aye bahaar ayee,6.5,2.0,4.75811261402957
albela,6.0,1.0,4.533923875432526
adhikar,0.0,0.0,4.371026528258363
