Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
adventureland,jesse eisenberg kristen stewart martin starr kristen wiig bill hader greg mottola,comedy,6.4,737.0,jesse eisenberg kristen stewart martin starr kristen wiig bill hader greg mottola comedy
the lost city,andy garc\u00eda richard bradford nestor carbonell enrique murciano dominik garc\u00eda-lorido andy garc\u00eda,drama romance,6.0,24.0,andy garc\u00eda richard bradford nestor carbonell enrique murciano dominik garc\u00eda-lorido andy garc\u00eda drama romance
next friday,ice cube mike epps justin pierce john witherspoon don curry steve carr,comedy,6.4,135.0,ice cube mike epps justin pierce john witherspoon don curry steve carr comedy
american heist,hayden christensen adrien brody jordana brewster akon laura cayouette sarik andreasyan,action,4.3,158.0,hayden christensen adrien brody jordana brewster akon laura cayouette sarik andreasyan action
you only live twice,sean connery akiko wakabayashi karin dor mie hama tetsur\u014d tamba lewis gilbert,action thriller adventure,6.5,531.0,sean connery akiko wakabayashi karin dor mie hama tetsur\u014d tamba lewis gilbert action thriller adventure
plastic,ed speleers will poulter alfie allen sebastian de souza emma rigby julian gilbey,drama action comedy crime,6.1,86.0,ed speleers will poulter alfie allen sebastian de souza emma rigby julian gilbey drama action comedy crime
amour,emmanuelle riva jean-louis trintignant isabelle huppert william shimell rita blanco michael haneke,drama romance,7.5,400.0,emmanuelle riva jean-louis trintignant isabelle huppert william shimell rita blanco michael haneke drama romance
poltergeist iii,tom skerritt nancy allen heather o'rourke lara flynn boyle kipley wentz gary sherman,horror thriller,4.5,123.0,tom skerritt nancy allen heather o'rourke lara flynn boyle kipley wentz gary sherman horror thriller
re-kill,roger cross scott adkins daniella alonso bruce payne jesse garcia valeri milev,horror science fiction,4.9,34.0,roger cross scott adkins daniella alonso bruce payne jesse garcia valeri milev horror science fiction
"it's a mad, mad, mad, mad world",spencer tracy milton berle sid caesar buddy hackett mickey rooney stanley kramer,action adventure comedy crime,7.0,140.0,spencer tracy milton berle sid caesar buddy hackett mickey rooney stanley kramer action adventure comedy crime
volver,pen\u00e9lope cruz carmen maura lola due\u00f1as blanca portillo yohana cobo pedro almod\u00f3var,comedy drama romance,7.3,406.0,pen\u00e9lope cruz carmen maura lola due\u00f1as blanca portillo yohana cobo pedro almod\u00f3var comedy drama romance
heavy metal,rodger bumpass jackie burroughs joe flaherty harold ramis john candy gerald potterton,animation science fiction,6.2,148.0,rodger bumpass jackie burroughs joe flaherty harold ramis john candy gerald potterton animation science fiction
gentlemen broncos,michael angarano sam rockwell clive revill jemaine clement jennifer coolidge jared hess,action comedy thriller,6.2,51.0,michael angarano sam rockwell clive revill jemaine clement jennifer coolidge jared hess action comedy thriller
richard iii,ian mckellen annette bening jim broadbent kristin scott thomas adrian dunbar richard loncraine,drama war,6.9,49.0,ian mckellen annette bening jim broadbent kristin scott thomas adrian dunbar richard loncraine drama war
into the grizzly maze,james marsden thomas jane piper perabo scott glenn michaela mcmanus david hackl,action horror thriller,5.1,74.0,james marsden thomas jane piper perabo scott glenn michaela mcmanus david hackl action horror thriller
kites,hrithik roshan b\u00e1rbara mori kabir bedi kangana ranaut nicholas brown anurag basu,drama action romance,6.0,40.0,hrithik roshan b\u00e1rbara mori kabir bedi kangana ranaut nicholas brown anurag basu drama action romance
melancholia,kirsten dunst charlotte gainsbourg kiefer sutherland charlotte rampling john hurt lars von trier,drama science fiction,7.0,885.0,kirsten dunst charlotte gainsbourg kiefer sutherland charlotte rampling john hurt lars von trier drama science fiction
red dog,josh lucas rachael taylor rohan nichol luke ford arthur angel kriv stenders,drama comedy family,7.1,83.0,josh lucas rachael taylor rohan nichol luke ford arthur angel kriv stenders drama comedy family
jab tak hai jaan,shah rukh khan katrina kaif anushka sharma anupam kher bindal parikh yash chopra,drama romance,7.3,66.0,shah rukh khan katrina kaif anushka sharma anupam kher bindal parikh yash chopra drama romance
alien,tom skerritt sigourney weaver veronica cartwright harry dean stanton john hurt ridley scott,horror action thriller science fiction,7.9,4470.0,tom skerritt sigourney weaver veronica cartwright harry dean stanton john hurt ridley scott horror action thriller science fiction
the texas chain saw massacre,marilyn burns allen danziger paul a. partain william vail teri mcminn tobe hooper,horror,7.2,590.0,marilyn burns allen danziger paul a. partain william vail teri mcminn tobe hooper horror
the runaways,dakota fanning kristen stewart michael shannon riley keough stella maeve floria sigismondi,drama music,6.3,254.0,dakota fanning kristen stewart michael shannon riley keough stella maeve floria sigismondi drama music
fiddler on the roof,chaim topol norma crane leonard frey molly picon paul mann norman jewison,drama romance,7.4,134.0,chaim topol norma crane leonard frey molly picon paul mann norman jewison drama romance
thunderball,sean connery claudine auger adolfo celi luciana paluzzi rik van nutter terence young,adventure action thriller,6.5,562.0,sean connery claudine auger adolfo celi luciana paluzzi rik van nutter terence young adventure action thriller
detention,shanley caswell josh hutcherson spencer locke dane cook a.d. johnson joseph kahn,horror comedy science fiction,5.7,129.0,shanley caswell josh hutcherson spencer locke dane cook a.d. johnson joseph kahn horror comedy science fiction
mine vaganti,nicole grimaudo riccardo scamarcio alessandro preziosi lunetta savino ennio fantastichini ferzan ozpetek,comedy drama romance,7.0,118.0,nicole grimaudo riccardo scamarcio alessandro preziosi lunetta savino ennio fantastichini ferzan ozpetek comedy drama romance
set it off,jada pinkett smith queen latifah vivica a. fox kimberly elise blair underwood f. gary gray,drama action crime,6.9,66.0,jada pinkett smith queen latifah vivica a. fox kimberly elise blair underwood f. gary gray drama action crime
the best man,nia long morris chestnut harold perrineau terrence howard sanaa lathan malcolm d. lee,drama comedy,6.8,38.0,nia long morris chestnut harold perrineau terrence howard sanaa lathan malcolm d. lee drama comedy
child's play,catherine hicks chris sarandon alex vincent brad dourif dinah manoff tom holland,horror thriller,6.3,581.0,catherine hicks chris sarandon alex vincent brad dourif dinah manoff tom holland horror thriller
sicko,michael moore george w. bush bill clinton hillary clinton billy crystal michael moore,documentary,7.3,235.0,michael moore george w. bush bill clinton hillary clinton billy crystal michael moore documentary
the purge: anarchy,frank grillo carmen ejogo zach gilford kiele sanchez zo\u00eb borde james demonaco,horror thriller,6.6,1954.0,frank grillo carmen ejogo zach gilford kiele sanchez zo\u00eb borde james demonaco horror thriller
down to you,freddie prinze jr. julia stiles selma blair shawn hatosy zak orth kris isacsson,comedy drama family romance,4.9,70.0,freddie prinze jr. julia stiles selma blair shawn hatosy zak orth kris isacsson comedy drama family romance
harold & kumar go to white castle,john cho kal penn paula garc\u00e9s neil patrick harris david krumholtz danny leiner,comedy adventure,6.6,693.0,john cho kal penn paula garc\u00e9s neil patrick harris david krumholtz danny leiner comedy adventure
the contender,gary oldman joan allen jeff bridges christian slater sam elliott rod lurie,drama thriller,6.7,60.0,gary oldman joan allen jeff bridges christian slater sam elliott rod lurie drama thriller
boiler room,giovanni ribisi vin diesel nia long tom everett scott ben affleck ben younger,crime drama thriller,6.5,201.0,giovanni ribisi vin diesel nia long tom everett scott ben affleck ben younger crime drama thriller
trading places,eddie murphy dan aykroyd jamie lee curtis jim belushi denholm elliott john landis,comedy,7.1,738.0,eddie murphy dan aykroyd jamie lee curtis jim belushi denholm elliott john landis comedy
black christmas,katie cassidy michelle trachtenberg kristen cloke mary elizabeth winstead lacey chabert glen morgan,horror thriller,4.8,119.0,katie cassidy michelle trachtenberg kristen cloke mary elizabeth winstead lacey chabert glen morgan horror thriller
breakin' all the rules,jamie foxx morris chestnut jennifer esposito gabrielle union peter macnicol daniel taplitz,comedy romance,5.8,21.0,jamie foxx morris chestnut jennifer esposito gabrielle union peter macnicol daniel taplitz comedy romance
henry v,kenneth branagh derek jacobi brian blessed james larkin paul scofield kenneth branagh,war drama history action romance,7.4,71.0,kenneth branagh derek jacobi brian blessed james larkin paul scofield kenneth branagh war drama history action romance
the savages,laura linney philip seymour hoffman philip bosco cara seymour peter friedman tamara jenkins,drama,6.8,110.0,laura linney philip seymour hoffman philip bosco cara seymour peter friedman tamara jenkins drama
chasing papi,roselyn s\u00e1nchez sof\u00eda vergara jaci velasquez eduardo ver\u00e1stegui lisa vidal linda mendoza,comedy romance,6.3,16.0,roselyn s\u00e1nchez sof\u00eda vergara jaci velasquez eduardo ver\u00e1stegui lisa vidal linda mendoza comedy romance
the way of the gun,benicio del toro ryan phillippe juliette lewis james caan taye diggs christopher mcquarrie,action crime drama thriller,6.4,100.0,benicio del toro ryan phillippe juliette lewis james caan taye diggs christopher mcquarrie action crime drama thriller
igby goes down,kieran culkin claire danes jeff goldblum jared harris amanda peet burr steers,comedy drama,6.5,95.0,kieran culkin claire danes jeff goldblum jared harris amanda peet burr steers comedy drama
pcu,jeremy piven chris young david spade megan ward sarah trigger hart bochner,comedy,6.0,41.0,jeremy piven chris young david spade megan ward sarah trigger hart bochner comedy
the ultimate gift,james garner drew fuller abigail breslin ali hillis bill cobbs michael o. sajbel,romance drama family,6.8,78.0,james garner drew fuller abigail breslin ali hillis bill cobbs michael o. sajbel romance drama family
the ice pirates,robert urich mary crosby michael d. roberts anjelica huston john matuszak stewart raffill,action science fiction comedy,5.7,49.0,robert urich mary crosby michael d. roberts anjelica huston john matuszak stewart raffill action science fiction comedy
gracie,jesse lee soffer christopher shand carly schroeder karl girolamo vasilios mantagas davis guggenheim,drama,6.0,17.0,jesse lee soffer christopher shand carly schroeder karl girolamo vasilios mantagas davis guggenheim drama
trust the man,david duchovny julianne moore billy crudup maggie gyllenhaal justin bartha bart freundlich,comedy drama romance,5.5,29.0,david duchovny julianne moore billy crudup maggie gyllenhaal justin bartha bart freundlich comedy drama romance
hamlet 2,steve coogan catherine keener joseph julian soria melonie diaz arnie pantoja andrew fleming,comedy music,6.1,56.0,steve coogan catherine keener joseph julian soria melonie diaz arnie pantoja andrew fleming comedy music
velvet goldmine,ewan mcgregor christian bale jonathan rhys meyers janet mcteer toni collette todd haynes,drama music,6.9,116.0,ewan mcgregor christian bale jonathan rhys meyers janet mcteer toni collette todd haynes drama music
곡성,kwak do-won hwang jung-min chun woo-hee jun kunimura kim hwan-hee na hong-jin,horror mystery,7.2,250.0,kwak do-won hwang jung-min chun woo-hee jun kunimura kim hwan-hee na hong-jin horror mystery
glee: the concert movie,dianna agron lea michele gwyneth paltrow darren criss chris colfer kevin tancharoen,documentary music family,6.8,79.0,dianna agron lea michele gwyneth paltrow darren criss chris colfer kevin tancharoen documentary music family
สุริโยไท,m.l. piyapas bhirombhakdi sarunyu wongkrachang chatchai plengpanich johnny anfone mai charoenpura chatrichalerm yukol,drama foreign history war,5.1,6.0,m.l. piyapas bhirombhakdi sarunyu wongkrachang chatchai plengpanich johnny anfone mai charoenpura chatrichalerm yukol drama foreign history war
